QueryId,Tokens,Tokens_Old,Tags_Pred,Tags_Labeled,Spans_Pred,Spans_Labeled,SpansId_Pred,SpansId_Labeled,OrderId
45,000,000,I-CARDINAL,I-CARDINAL,higher than 100000,higher than 100000,5,5,482
46,▁contact,▁contact,O,O,None,None,-1,-1,483
46,▁who,▁who,O,O,None,None,-1,-1,484
46,▁has,▁has,O,O,None,None,-1,-1,485
46,▁anniversary,▁anniversary,O,O,None,None,-1,-1,486
46,▁in,▁in,O,O,None,None,-1,-1,487
46,▁next,▁next,B-DATE,B-DATE,next month,next month,5,5,488
46,▁month,▁month,I-DATE,I-DATE,next month,next month,5,5,489
47,▁customer,▁customer,O,O,None,None,-1,-1,490
47,▁language,▁language,O,O,None,None,-1,-1,491
47,▁french,▁french,O,B-LANGUAGE,None,french,-1,2,492
48,▁Which,▁Which,O,O,None,None,-1,-1,493
48,▁customer,▁customer,O,O,None,None,-1,-1,494
48,▁graduated,▁graduated,O,O,None,None,-1,-1,495
48,▁from,▁from,O,O,None,None,-1,-1,496
48,▁mit,▁mit,O,B-ORG,None,mit,-1,4,497
48,▁and,▁and,O,O,None,None,-1,-1,498
48,▁has,▁has,O,O,None,None,-1,-1,499
48,▁an,▁an,O,O,None,None,-1,-1,500
48,▁assistant,▁assistant,O,O,None,None,-1,-1,501
48,▁named,▁named,O,O,None,None,-1,-1,502
48,▁mike,▁mike,B-PERSON,B-PERSON,mike,mike,10,10,503
48,?,?,O,O,None,None,-1,-1,504
49,▁smith,▁smith,B-ORG,B-PERSON,smith,smith,0,0,505
49,▁is,▁is,O,O,None,None,-1,-1,506
49,▁the,▁the,O,O,None,None,-1,-1,507
49,▁family,▁family,O,O,None,None,-1,-1,508
49,▁name,▁name,O,O,None,None,-1,-1,509
49,▁of,▁of,O,O,None,None,-1,-1,510
49,▁which,▁which,O,O,None,None,-1,-1,511
49,▁customer,▁customer,O,O,None,None,-1,-1,512
49,?,?,O,O,None,None,-1,-1,513
50,▁xyz,▁xyz,O,O,None,None,-1,-1,514
50,e,e,O,O,None,None,-1,-1,515
50,456,456,O,O,None,None,-1,-1,516
50,▁is,▁is,O,O,None,None,-1,-1,517
50,▁the,▁the,O,O,None,None,-1,-1,518
50,▁account,▁account,O,O,None,None,-1,-1,519
50,▁number,▁number,O,O,None,None,-1,-1,520
50,▁for,▁for,O,O,None,None,-1,-1,521
50,▁which,▁which,O,O,None,None,-1,-1,522
50,▁customer,▁customer,O,O,None,None,-1,-1,523
50,?,?,O,O,None,None,-1,-1,524
51,▁pin,▁pin,O,O,None,None,-1,-1,525
51,abc,abc,O,O,None,None,-1,-1,526
51,▁is,▁is,O,O,None,None,-1,-1,527
51,▁the,▁the,O,O,None,None,-1,-1,528
51,▁pinterest,▁pinterest,O,O,None,None,-1,-1,529
51,▁identity,▁identity,O,O,None,None,-1,-1,530
51,▁for,▁for,O,O,None,None,-1,-1,531
51,▁which,▁which,O,O,None,None,-1,-1,532
51,▁customer,▁customer,O,O,None,None,-1,-1,533
51,?,?,O,O,None,None,-1,-1,534
52,▁account,▁account,O,O,None,None,-1,-1,535
52,▁code,▁code,O,O,None,None,-1,-1,536
52,of,of,O,O,None,None,-1,-1,537
52,industry,industry,O,O,None,None,-1,-1,538
52,▁is,▁is,O,O,None,None,-1,-1,539
52,▁Entertainment,▁Entertainment,O,O,None,None,-1,-1,540
52,▁and,▁and,O,O,None,None,-1,-1,541
52,▁Market,▁Market,O,O,None,None,-1,-1,542
52,Capital,Capital,O,O,None,None,-1,-1,543
52,ization,ization,O,O,None,None,-1,-1,544
52,▁>,▁>,O,B-MONEY,None,> 1000M,-1,10,545
52,▁1000,▁1000,B-CARDINAL,I-MONEY,None,> 1000M,-1,10,546
52,M,M,I-MONEY,I-MONEY,None,> 1000M,-1,10,547
52,▁and,▁and,O,O,None,None,-1,-1,548
52,▁re,▁re,O,O,None,None,-1,-1,549
52,ve,ve,O,O,None,None,-1,-1,550
52,▁>,▁>,O,B-MONEY,None,> 100M,-1,16,551
52,▁100,▁100,B-CARDINAL,I-MONEY,100M,> 100M,17,16,552
52,M,M,I-CARDINAL,I-MONEY,100M,> 100M,17,16,553
53,▁contacts,▁contacts,O,O,None,None,-1,-1,554
53,▁with,▁with,O,O,None,None,-1,-1,555
53,▁email,▁email,O,O,None,None,-1,-1,556
53,▁address,▁address,O,O,None,None,-1,-1,557
54,▁Find,▁Find,O,O,None,None,-1,-1,558
54,▁the,▁the,O,O,None,None,-1,-1,559
54,▁profile,▁profile,O,O,None,None,-1,-1,560
54,▁of,▁of,O,O,None,None,-1,-1,561
54,▁the,▁the,O,O,None,None,-1,-1,562
54,▁customer,▁customer,O,O,None,None,-1,-1,563
54,▁that,▁that,O,O,None,None,-1,-1,564
54,▁abc,▁abc,O,O,None,None,-1,-1,565
54,▁created,▁created,O,O,None,None,-1,-1,566
54,.,.,O,O,None,None,-1,-1,567
55,▁contacts,▁contacts,O,O,None,None,-1,-1,568
55,▁enabled,▁enabled,O,O,None,None,-1,-1,569
55,▁two,▁two,B-CARDINAL,O,two,None,2,-1,570
55,▁factor,▁factor,O,O,None,None,-1,-1,571
55,▁authentication,▁authentication,O,O,None,None,-1,-1,572
56,▁Let,▁Let,O,O,None,None,-1,-1,573
56,▁me,▁me,O,O,None,None,-1,-1,574
56,▁see,▁see,O,O,None,None,-1,-1,575
56,▁the,▁the,O,O,None,None,-1,-1,576
56,▁customer,▁customer,O,O,None,None,-1,-1,577
56,▁whose,▁whose,O,O,None,None,-1,-1,578
56,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,6,6,579
56,▁name,▁name,O,O,None,None,-1,-1,580
56,▁is,▁is,O,O,None,None,-1,-1,581
56,▁G,▁G,B-PERSON,B-PERSON,Gaju,Gaju,9,9,582
56,aju,aju,I-PERSON,I-PERSON,Gaju,Gaju,9,9,583
56,.,.,O,O,None,None,-1,-1,584
57,▁contacts,▁contacts,O,O,None,None,-1,-1,585
57,▁who,▁who,O,O,None,None,-1,-1,586
57,▁are,▁are,O,O,None,None,-1,-1,587
57,▁Employees,▁Employees,O,O,None,None,-1,-1,588
58,▁Which,▁Which,O,O,None,None,-1,-1,589
58,▁customer,▁customer,O,O,None,None,-1,-1,590
58,▁profile,▁profile,O,O,None,None,-1,-1,591
58,▁reflects,▁reflects,O,O,None,None,-1,-1,592
58,▁belle,▁belle,O,B-GPE,None,bellevue,-1,4,593
58,vue,vue,O,I-GPE,None,bellevue,-1,4,594
58,▁as,▁as,O,O,None,None,-1,-1,595
58,▁the,▁the,O,O,None,None,-1,-1,596
58,▁msd,▁msd,O,O,None,None,-1,-1,597
58,y,y,O,O,None,None,-1,-1,598
58,nci,nci,O,O,None,None,-1,-1,599
58,_,_,O,O,None,None,-1,-1,600
58,address,address,O,O,None,None,-1,-1,601
58,▁1,▁1,B-CARDINAL,O,1,None,13,-1,602
58,▁city,▁city,O,O,None,None,-1,-1,603
58,▁and,▁and,O,O,None,None,-1,-1,604
58,▁500,▁500,B-CARDINAL,B-CARDINAL,None,500,-1,16,605
58,▁NE,▁NE,I-QUANTITY,O,None,None,-1,-1,606
58,▁4,▁4,I-QUANTITY,B-ORDINAL,None,4TH,-1,18,607
58,TH,TH,I-QUANTITY,I-ORDINAL,None,4TH,-1,18,608
58,▁ST,▁ST,I-QUANTITY,O,None,None,-1,-1,609
58,▁as,▁as,O,O,None,None,-1,-1,610
58,▁the,▁the,O,O,None,None,-1,-1,611
58,▁shipping,▁shipping,O,O,None,None,-1,-1,612
58,▁location,▁location,O,O,None,None,-1,-1,613
58,?,?,O,O,None,None,-1,-1,614
59,▁contact,▁contact,O,O,None,None,-1,-1,615
59,▁whose,▁whose,O,O,None,None,-1,-1,616
59,▁honorific,▁honorific,O,O,None,None,-1,-1,617
59,s,s,O,O,None,None,-1,-1,618
59,▁is,▁is,O,O,None,None,-1,-1,619
59,▁Dr,▁Dr,O,O,None,None,-1,-1,620
60,▁Which,▁Which,O,O,None,None,-1,-1,621
60,▁consumer,▁consumer,O,O,None,None,-1,-1,622
60,▁profile,▁profile,O,O,None,None,-1,-1,623
60,▁has,▁has,O,O,None,None,-1,-1,624
60,▁abc,▁abc,O,B-ORG,None,abc,-1,4,625
60,▁notes,▁notes,O,O,None,None,-1,-1,626
60,?,?,O,O,None,None,-1,-1,627
61,▁Accounts,▁Accounts,O,O,None,None,-1,-1,628
61,▁with,▁with,O,O,None,None,-1,-1,629
61,▁missing,▁missing,O,O,None,None,-1,-1,630
61,▁primary,▁primary,O,O,None,None,-1,-1,631
61,▁contact,▁contact,O,O,None,None,-1,-1,632
62,▁Look,▁Look,O,O,None,None,-1,-1,633
62,▁for,▁for,O,O,None,None,-1,-1,634
62,▁the,▁the,O,O,None,None,-1,-1,635
62,▁customer,▁customer,O,O,None,None,-1,-1,636
62,▁with,▁with,O,O,None,None,-1,-1,637
62,▁a,▁a,O,O,None,None,-1,-1,638
62,▁john,▁john,B-ORG,B-PERSON,johnsmith,johnsmith,6,6,639
62,smith,smith,I-ORG,I-PERSON,johnsmith,johnsmith,6,6,640
62,▁Instagram,▁Instagram,O,O,None,None,-1,-1,641
62,▁account,▁account,O,O,None,None,-1,-1,642
62,.,.,O,O,None,None,-1,-1,643
63,▁contact,▁contact,O,O,None,None,-1,-1,644
63,▁Send,▁Send,B-ORG,O,SendMarketing,None,1,-1,645
63,Marketing,Marketing,I-ORG,O,SendMarketing,None,1,-1,646
63,Material,Material,O,O,None,None,-1,-1,647
63,▁is,▁is,O,O,None,None,-1,-1,648
63,▁true,▁true,O,O,None,None,-1,-1,649
64,▁contact,▁contact,O,O,None,None,-1,-1,650
64,▁whose,▁whose,O,O,None,None,-1,-1,651
64,▁role,▁role,O,O,None,None,-1,-1,652
64,▁is,▁is,O,O,None,None,-1,-1,653
64,▁Influencer,▁Influencer,O,O,None,None,-1,-1,654
65,▁Find,▁Find,O,O,None,None,-1,-1,655
65,▁customers,▁customers,O,O,None,None,-1,-1,656
65,▁profile,▁profile,O,O,None,None,-1,-1,657
65,▁will,▁will,O,O,None,None,-1,-1,658
65,▁consulting,▁consulting,O,O,None,None,-1,-1,659
65,▁as,▁as,O,O,None,None,-1,-1,660
65,▁Industry,▁Industry,O,O,None,None,-1,-1,661
65,▁code,▁code,O,O,None,None,-1,-1,662
66,▁Which,▁Which,O,O,None,None,-1,-1,663
66,▁customer,▁customer,O,O,None,None,-1,-1,664
66,',',O,O,None,None,-1,-1,665
66,s,s,O,O,None,None,-1,-1,666
66,▁mobile,▁mobile,O,O,None,None,-1,-1,667
66,▁phone,▁phone,O,O,None,None,-1,-1,668
66,▁number,▁number,O,O,None,None,-1,-1,669
66,▁is,▁is,O,O,None,None,-1,-1,670
66,▁425,▁425,O,O,None,None,-1,-1,671
66,40,40,O,O,None,None,-1,-1,672
66,866,866,O,O,None,None,-1,-1,673
66,88,88,O,O,None,None,-1,-1,674
66,?,?,O,O,None,None,-1,-1,675
67,▁contacts,▁contacts,O,O,None,None,-1,-1,676
67,▁that,▁that,O,O,None,None,-1,-1,677
67,▁prefer,▁prefer,O,O,None,None,-1,-1,678
67,▁meeting,▁meeting,O,O,None,None,-1,-1,679
67,▁on,▁on,O,O,None,None,-1,-1,680
67,▁Mon,▁Mon,B-DATE,B-DATE,Mon,Mon,5,5,681
68,▁Which,▁Which,O,O,None,None,-1,-1,682
68,▁customer,▁customer,O,O,None,None,-1,-1,683
68,▁profiles,▁profiles,O,O,None,None,-1,-1,684
68,▁have,▁have,O,O,None,None,-1,-1,685
68,▁abc,▁abc,O,O,None,None,-1,-1,686
68,▁notes,▁notes,O,O,None,None,-1,-1,687
68,?,?,O,O,None,None,-1,-1,688
69,▁account,▁account,O,O,None,None,-1,-1,689
69,▁state,▁state,O,O,None,None,-1,-1,690
69,code,code,O,O,None,None,-1,-1,691
69,▁is,▁is,O,O,None,None,-1,-1,692
69,▁active,▁active,O,O,None,None,-1,-1,693
70,▁customers,▁customers,O,O,None,None,-1,-1,694
70,▁whose,▁whose,O,O,None,None,-1,-1,695
70,▁profile,▁profile,O,O,None,None,-1,-1,696
70,▁type,▁type,O,O,None,None,-1,-1,697
70,▁is,▁is,O,O,None,None,-1,-1,698
70,▁Account,▁Account,O,O,None,None,-1,-1,699
70,",",",",O,O,None,None,-1,-1,700
70,▁profile,▁profile,O,O,None,None,-1,-1,701
70,▁subtype,▁subtype,O,O,None,None,-1,-1,702
70,▁is,▁is,O,O,None,None,-1,-1,703
70,▁s,▁s,O,O,None,None,-1,-1,704
70,th,th,O,O,None,None,-1,-1,705
71,▁What,▁What,O,O,None,None,-1,-1,706
71,▁customer,▁customer,O,O,None,None,-1,-1,707
71,▁profile,▁profile,O,O,None,None,-1,-1,708
71,▁can,▁can,O,O,None,None,-1,-1,709
71,▁be,▁be,O,O,None,None,-1,-1,710
71,▁found,▁found,O,O,None,None,-1,-1,711
71,▁on,▁on,O,O,None,None,-1,-1,712
71,▁instagram,▁instagram,O,O,None,None,-1,-1,713
71,▁at,▁at,O,O,None,None,-1,-1,714
71,▁the,▁the,O,O,None,None,-1,-1,715
71,▁handle,▁handle,O,O,None,None,-1,-1,716
71,▁john,▁john,O,B-PERSON,None,johnsmith,-1,11,717
71,smith,smith,O,I-PERSON,None,johnsmith,-1,11,718
71,?,?,O,O,None,None,-1,-1,719
72,▁contact,▁contact,O,O,None,None,-1,-1,720
72,▁Send,▁Send,B-ORG,B-ORG,SendMarketing,SendMarketingMaterials,1,1,721
72,Marketing,Marketing,I-ORG,I-ORG,SendMarketing,SendMarketingMaterials,1,1,722
72,Material,Material,O,I-ORG,None,SendMarketingMaterials,-1,1,723
72,s,s,O,I-ORG,None,SendMarketingMaterials,-1,1,724
72,▁is,▁is,O,O,None,None,-1,-1,725
72,▁true,▁true,O,O,None,None,-1,-1,726
73,▁Cont,▁Cont,O,O,None,None,-1,-1,727
73,cats,cats,O,O,None,None,-1,-1,728
73,▁in,▁in,O,O,None,None,-1,-1,729
73,▁Paris,▁Paris,B-GPE,B-GPE,Paris,Paris,3,3,730
73,▁France,▁France,B-GPE,B-GPE,France,France,4,4,731
74,▁opportunities,▁opportunities,O,O,None,None,-1,-1,732
74,▁estimate,▁estimate,O,O,None,None,-1,-1,733
74,▁close,▁close,O,O,None,None,-1,-1,734
74,▁in,▁in,O,O,None,None,-1,-1,735
74,▁30,▁30,B-DATE,B-DATE,30 days,30 days,4,4,736
74,▁days,▁days,I-DATE,I-DATE,30 days,30 days,4,4,737
75,▁contacts,▁contacts,O,O,None,None,-1,-1,738
75,▁prefer,▁prefer,O,O,None,None,-1,-1,739
75,▁to,▁to,O,O,None,None,-1,-1,740
75,▁be,▁be,O,O,None,None,-1,-1,741
75,▁contacted,▁contacted,O,O,None,None,-1,-1,742
75,▁by,▁by,O,O,None,None,-1,-1,743
75,▁phone,▁phone,O,O,None,None,-1,-1,744
76,▁Find,▁Find,O,O,None,None,-1,-1,745
76,▁the,▁the,O,O,None,None,-1,-1,746
76,▁customer,▁customer,O,O,None,None,-1,-1,747
76,▁with,▁with,O,O,None,None,-1,-1,748
76,▁an,▁an,O,O,None,None,-1,-1,749
76,▁anniversary,▁anniversary,O,O,None,None,-1,-1,750
76,▁next,▁next,B-DATE,B-DATE,next month,next month,6,6,751
76,▁month,▁month,I-DATE,I-DATE,next month,next month,6,6,752
76,.,.,O,O,None,None,-1,-1,753
77,▁customers,▁customers,O,O,None,None,-1,-1,754
77,▁whose,▁whose,O,O,None,None,-1,-1,755
77,▁o,▁o,O,O,None,None,-1,-1,756
77,365,365,O,O,None,None,-1,-1,757
77,login,login,O,O,None,None,-1,-1,758
77,name,name,O,O,None,None,-1,-1,759
77,▁starting,▁starting,O,O,None,None,-1,-1,760
77,▁with,▁with,O,O,None,None,-1,-1,761
77,▁abc,▁abc,O,O,None,None,-1,-1,762
77,▁and,▁and,O,O,None,None,-1,-1,763
77,▁has,▁has,O,O,None,None,-1,-1,764
77,▁no,▁no,O,O,None,None,-1,-1,765
77,▁Business,▁Business,O,O,None,None,-1,-1,766
77,▁Phone,▁Phone,O,O,None,None,-1,-1,767
78,▁Prepare,▁Prepare,O,O,None,None,-1,-1,768
78,▁the,▁the,O,O,None,None,-1,-1,769
78,▁list,▁list,O,O,None,None,-1,-1,770
78,▁of,▁of,O,O,None,None,-1,-1,771
78,▁customer,▁customer,O,O,None,None,-1,-1,772
78,▁whose,▁whose,O,O,None,None,-1,-1,773
78,▁department,▁department,O,O,None,None,-1,-1,774
78,▁is,▁is,O,O,None,None,-1,-1,775
78,▁sales,▁sales,O,O,None,None,-1,-1,776
78,?,?,O,O,None,None,-1,-1,777
79,▁A,▁A,O,O,None,None,-1,-1,778
79,▁ceo,▁ceo,O,O,None,None,-1,-1,779
79,▁position,▁position,O,O,None,None,-1,-1,780
79,▁title,▁title,O,O,None,None,-1,-1,781
79,▁reflects,▁reflects,O,O,None,None,-1,-1,782
79,▁which,▁which,O,O,None,None,-1,-1,783
79,▁particular,▁particular,O,O,None,None,-1,-1,784
79,▁client,▁client,O,O,None,None,-1,-1,785
79,▁profile,▁profile,O,O,None,None,-1,-1,786
79,?,?,O,O,None,None,-1,-1,787
80,▁open,▁open,O,O,None,None,-1,-1,788
80,▁lead,▁lead,O,O,None,None,-1,-1,789
80,▁with,▁with,O,O,None,None,-1,-1,790
80,▁budget,▁budget,O,O,None,None,-1,-1,791
80,amount,amount,O,O,None,None,-1,-1,792
80,▁less,▁less,B-MONEY,B-MONEY,less than 20k,less than 20k,5,5,793
80,▁than,▁than,I-MONEY,I-MONEY,less than 20k,less than 20k,5,5,794
80,▁20,▁20,I-MONEY,I-MONEY,less than 20k,less than 20k,5,5,795
80,k,k,I-MONEY,I-MONEY,less than 20k,less than 20k,5,5,796
80,▁and,▁and,O,O,None,None,-1,-1,797
80,▁status,▁status,O,O,None,None,-1,-1,798
80,▁is,▁is,O,O,None,None,-1,-1,799
80,▁Will,▁Will,O,O,None,None,-1,-1,800
80,▁Buy,▁Buy,O,O,None,None,-1,-1,801
81,▁Student,▁Student,O,O,None,None,-1,-1,802
81,▁first,▁first,B-ORDINAL,O,first,None,1,-1,803
81,▁name,▁name,O,O,None,None,-1,-1,804
81,▁is,▁is,O,O,None,None,-1,-1,805
81,▁G,▁G,B-PERSON,B-PERSON,Gaju,Gaju,4,4,806
81,aju,aju,I-PERSON,I-PERSON,Gaju,Gaju,4,4,807
82,▁contacts,▁contacts,O,O,None,None,-1,-1,808
82,▁preferred,▁preferred,O,O,None,None,-1,-1,809
82,▁contact,▁contact,O,O,None,None,-1,-1,810
82,▁method,▁method,O,O,None,None,-1,-1,811
82,▁is,▁is,O,O,None,None,-1,-1,812
82,▁email,▁email,O,O,None,None,-1,-1,813
83,▁contact,▁contact,O,O,None,None,-1,-1,814
83,▁whose,▁whose,O,O,None,None,-1,-1,815
83,▁given,▁given,O,O,None,None,-1,-1,816
83,▁name,▁name,O,O,None,None,-1,-1,817
83,▁is,▁is,O,O,None,None,-1,-1,818
83,▁mike,▁mike,B-PERSON,B-PERSON,mike,mike,5,5,819
84,▁O,▁O,B-ORG,B-ORG,O365,O365,0,0,820
84,365,365,I-ORG,I-ORG,O365,O365,0,0,821
84,▁is,▁is,O,O,None,None,-1,-1,822
84,▁the,▁the,O,O,None,None,-1,-1,823
84,▁segment,▁segment,O,O,None,None,-1,-1,824
84,▁name,▁name,O,O,None,None,-1,-1,825
84,▁for,▁for,O,O,None,None,-1,-1,826
84,▁which,▁which,O,O,None,None,-1,-1,827
84,▁customer,▁customer,O,O,None,None,-1,-1,828
84,?,?,O,O,None,None,-1,-1,829
85,▁account,▁account,O,O,None,None,-1,-1,830
85,▁with,▁with,O,O,None,None,-1,-1,831
85,▁web,▁web,O,O,None,None,-1,-1,832
85,▁site,▁site,O,O,None,None,-1,-1,833
85,▁url,▁url,O,O,None,None,-1,-1,834
85,▁www,▁www,O,O,None,None,-1,-1,835
85,.,.,O,O,None,None,-1,-1,836
85,abc,abc,O,O,None,None,-1,-1,837
85,.,.,O,O,None,None,-1,-1,838
85,com,com,O,O,None,None,-1,-1,839
86,▁lead,▁lead,O,O,None,None,-1,-1,840
86,▁whose,▁whose,O,O,None,None,-1,-1,841
86,▁name,▁name,O,O,None,None,-1,-1,842
86,of,of,O,O,None,None,-1,-1,843
86,company,company,O,O,None,None,-1,-1,844
86,▁is,▁is,O,O,None,None,-1,-1,845
86,▁microsoft,▁microsoft,O,B-ORG,None,microsoft,-1,6,846
86,▁and,▁and,O,O,None,None,-1,-1,847
86,▁confirm,▁confirm,O,B-ORG,None,confirminterest,-1,8,848
86,interest,interest,O,I-ORG,None,confirminterest,-1,8,849
86,▁is,▁is,O,O,None,None,-1,-1,850
86,▁true,▁true,O,O,None,None,-1,-1,851
87,▁contact,▁contact,O,O,None,None,-1,-1,852
87,▁whose,▁whose,O,O,None,None,-1,-1,853
87,▁manager,▁manager,O,O,None,None,-1,-1,854
87,▁is,▁is,O,O,None,None,-1,-1,855
87,▁richard,▁richard,B-PERSON,B-PERSON,richard,richard,4,4,856
88,▁lead,▁lead,O,O,None,None,-1,-1,857
88,▁whose,▁whose,O,O,None,None,-1,-1,858
88,▁company,▁company,O,O,None,None,-1,-1,859
88,name,name,O,O,None,None,-1,-1,860
88,▁is,▁is,O,O,None,None,-1,-1,861
88,▁microsoft,▁microsoft,B-ORG,B-ORG,microsoft,microsoft,5,5,862
88,▁and,▁and,O,O,None,None,-1,-1,863
88,▁confirm,▁confirm,O,O,None,None,-1,-1,864
88,Interest,Interest,O,O,None,None,-1,-1,865
88,▁is,▁is,O,O,None,None,-1,-1,866
88,▁true,▁true,O,O,None,None,-1,-1,867
89,▁Which,▁Which,O,O,None,None,-1,-1,868
89,▁customers,▁customers,O,O,None,None,-1,-1,869
89,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,2,2,870
89,▁name,▁name,O,O,None,None,-1,-1,871
89,▁is,▁is,O,O,None,None,-1,-1,872
89,▁pronounced,▁pronounced,O,O,None,None,-1,-1,873
89,▁as,▁as,O,O,None,None,-1,-1,874
89,▁peter,▁peter,B-PERSON,B-PERSON,peter,peter,7,7,875
89,?,?,O,O,None,None,-1,-1,876
90,▁Which,▁Which,O,O,None,None,-1,-1,877
90,▁customers,▁customers,O,O,None,None,-1,-1,878
90,▁have,▁have,O,O,None,None,-1,-1,879
90,▁a,▁a,O,O,None,None,-1,-1,880
90,▁yearly,▁yearly,O,O,None,None,-1,-1,881
90,▁income,▁income,O,O,None,None,-1,-1,882
90,▁lower,▁lower,O,B-CARDINAL,None,lower than 10000,-1,6,883
90,▁than,▁than,O,I-CARDINAL,None,lower than 10000,-1,6,884
90,▁10000,▁10000,B-CARDINAL,I-CARDINAL,10000,lower than 10000,8,6,885
90,?,?,O,O,None,None,-1,-1,886
91,▁Customer,▁Customer,O,O,None,None,-1,-1,887
91,▁profile,▁profile,O,O,None,None,-1,-1,888
91,▁with,▁with,O,O,None,None,-1,-1,889
91,▁fraud,▁fraud,O,O,None,None,-1,-1,890
91,▁score,▁score,O,O,None,None,-1,-1,891
91,▁below,▁below,O,B-CARDINAL,None,below 30,-1,5,892
91,▁30,▁30,B-CARDINAL,I-CARDINAL,30,below 30,6,5,893
91,.,.,O,O,None,None,-1,-1,894
92,▁contact,▁contact,O,O,None,None,-1,-1,895
92,▁whose,▁whose,O,O,None,None,-1,-1,896
92,▁birthday,▁birthday,O,O,None,None,-1,-1,897
92,▁is,▁is,O,O,None,None,-1,-1,898
92,▁in,▁in,O,O,None,None,-1,-1,899
92,▁next,▁next,B-DATE,B-DATE,next 3 month,next 3 month,5,5,900
92,▁3,▁3,I-DATE,I-DATE,next 3 month,next 3 month,5,5,901
92,▁month,▁month,I-DATE,I-DATE,next 3 month,next 3 month,5,5,902
93,▁I,▁I,O,O,None,None,-1,-1,903
93,▁want,▁want,O,O,None,None,-1,-1,904
93,▁to,▁to,O,O,None,None,-1,-1,905
93,▁inquire,▁inquire,O,O,None,None,-1,-1,906
93,▁about,▁about,O,O,None,None,-1,-1,907
93,▁customers,▁customers,O,O,None,None,-1,-1,908
93,▁whose,▁whose,O,O,None,None,-1,-1,909
93,▁customer,▁customer,O,O,None,None,-1,-1,910
93,id,id,O,O,None,None,-1,-1,911
93,type,type,O,O,None,None,-1,-1,912
93,▁is,▁is,O,O,None,None,-1,-1,913
93,▁abc,▁abc,O,O,None,None,-1,-1,914
93,.,.,O,O,None,None,-1,-1,915
94,▁contact,▁contact,O,O,None,None,-1,-1,916
94,▁whose,▁whose,O,O,None,None,-1,-1,917
94,▁mobile,▁mobile,O,O,None,None,-1,-1,918
94,▁phone,▁phone,O,O,None,None,-1,-1,919
94,▁is,▁is,O,O,None,None,-1,-1,920
94,▁42,▁42,B-CARDINAL,O,42,None,5,-1,921
94,5555,5555,O,O,None,None,-1,-1,922
94,6,6,I-CARDINAL,O,None,None,-1,-1,923
94,666,666,O,O,None,None,-1,-1,924
95,▁contact,▁contact,O,O,None,None,-1,-1,925
95,▁whose,▁whose,O,O,None,None,-1,-1,926
95,▁business,▁business,O,O,None,None,-1,-1,927
95,▁phone,▁phone,O,O,None,None,-1,-1,928
95,▁is,▁is,O,O,None,None,-1,-1,929
95,▁425,▁425,O,B-CARDINAL,None,425666633,-1,5,930
95,666,666,O,I-CARDINAL,None,425666633,-1,5,931
95,633,633,O,I-CARDINAL,None,425666633,-1,5,932
96,▁contact,▁contact,O,O,None,None,-1,-1,933
96,▁whose,▁whose,O,O,None,None,-1,-1,934
96,▁nick,▁nick,O,O,None,None,-1,-1,935
96,▁name,▁name,O,O,None,None,-1,-1,936
96,▁is,▁is,O,O,None,None,-1,-1,937
96,▁nick,▁nick,O,B-PERSON,None,nick,-1,5,938
96,",",",",O,O,None,None,-1,-1,939
96,▁middle,▁middle,O,B-ORDINAL,None,middle,-1,7,940
96,▁name,▁name,O,O,None,None,-1,-1,941
96,▁is,▁is,O,O,None,None,-1,-1,942
96,▁middle,▁middle,O,O,None,None,-1,-1,943
96,",",",",O,O,None,None,-1,-1,944
96,▁and,▁and,O,O,None,None,-1,-1,945
96,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,13,13,946
96,▁name,▁name,O,O,None,None,-1,-1,947
96,▁is,▁is,O,O,None,None,-1,-1,948
96,▁last,▁last,O,O,None,None,-1,-1,949
96,",",",",O,O,None,None,-1,-1,950
96,▁and,▁and,O,O,None,None,-1,-1,951
96,▁last,▁last,O,B-ORDINAL,None,last,-1,19,952
96,▁name,▁name,O,O,None,None,-1,-1,953
96,▁is,▁is,O,O,None,None,-1,-1,954
96,▁first,▁first,B-ORDINAL,O,first,None,22,-1,955
96,",",",",O,O,None,None,-1,-1,956
96,▁and,▁and,O,O,None,None,-1,-1,957
96,▁full,▁full,O,O,None,None,-1,-1,958
96,▁name,▁name,O,O,None,None,-1,-1,959
96,▁is,▁is,O,O,None,None,-1,-1,960
96,▁full,▁full,O,O,None,None,-1,-1,961
97,▁account,▁account,O,O,None,None,-1,-1,962
97,▁Do,▁Do,O,O,None,None,-1,-1,963
97,not,not,O,O,None,None,-1,-1,964
97,allow,allow,O,O,None,None,-1,-1,965
97,Bu,Bu,O,O,None,None,-1,-1,966
97,lk,lk,O,O,None,None,-1,-1,967
97,Email,Email,O,O,None,None,-1,-1,968
97,s,s,O,O,None,None,-1,-1,969
97,▁is,▁is,O,O,None,None,-1,-1,970
97,▁false,▁false,O,O,None,None,-1,-1,971
97,",",",",O,O,None,None,-1,-1,972
97,▁Do,▁Do,B-ORG,O,Do,None,11,-1,973
97,not,not,O,O,None,None,-1,-1,974
97,allow,allow,O,O,None,None,-1,-1,975
97,Email,Email,O,O,None,None,-1,-1,976
97,s,s,O,O,None,None,-1,-1,977
